,Date,Latitude,Longitude,Altitude,Ru,Rc,Rl
214,2008-10-28 09:00:00,-30.0,90.0,8030.0,1.04,1.0,0.92
215,2008-10-28 09:00:00,-30.0,90.0,10030.0,0.81,0.75,0.6599999999999999
216,2008-10-28 09:00:00,-30.0,120.0,30.0,5.61,5.180000000000001,4.64
217,2008-10-28 09:00:00,-30.0,120.0,2030.0,3.16,2.93,2.66
218,2008-10-28 09:00:00,-30.0,120.0,4030.0,1.95,1.85,1.75
219,2008-10-28 09:00:00,-30.0,120.0,6030.0,1.38,1.2699999999999998,1.19
220,2008-10-28 09:00:00,-30.0,120.0,8030.0,0.98,0.94,0.8400000000000001
221,2008-10-28 09:00:00,-30.0,120.0,10030.0,0.74,0.73,0.6699999999999999
222,2008-10-28 09:00:00,-30.0,150.0,30.0,6.01,5.859999999999999,5.51
223,2008-10-28 09:00:00,-30.0,150.0,2030.0,3.37,3.19,3.01
224,2008-10-28 09:00:00,-30.0,150.0,4030.0,2.14,2.0700000000000003,1.98
225,2008-10-28 09:00:00,-30.0,150.0,6030.0,1.46,1.42,1.28
226,2008-10-28 09:00:00,-30.0,150.0,8030.0,1.04,1.01,0.94
227,2008-10-28 09:00:00,-30.0,150.0,10030.0,0.75,0.75,0.75
228,2008-10-28 09:00:00,-30.0,180.0,30.0,7.62,7.62,7.62
229,2008-10-28 09:00:00,-30.0,180.0,2030.0,4.1899999999999995,4.17,3.78
230,2008-10-28 09:00:00,-30.0,180.0,4030.0,2.71,2.66,2.3200000000000003
231,2008-10-28 09:00:00,-30.0,180.0,6030.0,1.88,1.81,1.79
232,2008-10-28 09:00:00,-30.0,180.0,8030.0,1.39,1.2999999999999998,1.19
233,2008-10-28 09:00:00,-30.0,180.0,10030.0,1.01,0.98,0.92
234,2008-10-28 09:00:00,0.0,-180.0,30.0,15.08,15.08,15.08
235,2008-10-28 09:00:00,0.0,-180.0,2030.0,8.58,8.53,8.06
236,2008-10-28 09:00:00,0.0,-180.0,4030.0,5.53,5.37,5.01
237,2008-10-28 09:00:00,0.0,-180.0,6030.0,3.77,3.75,3.74
238,2008-10-28 09:00:00,0.0,-180.0,8030.0,2.77,2.77,2.77
239,2008-10-28 09:00:00,0.0,-180.0,10030.0,2.12,2.1,2.09
240,2008-10-28 09:00:00,0.0,-150.0,30.0,14.39,14.39,14.39
241,2008-10-28 09:00:00,0.0,-150.0,2030.0,8.29,8.139999999999999,7.81
242,2008-10-28 09:00:00,0.0,-150.0,4030.0,5.359999999999999,5.249999999999999,5.14
243,2008-10-28 09:00:00,0.0,-150.0,6030.0,3.72,3.64,3.55
244,2008-10-28 09:00:00,0.0,-150.0,8030.0,2.74,2.7300000000000004,2.5999999999999996
245,2008-10-28 09:00:00,0.0,-150.0,10030.0,2.08,2.0700000000000003,2.04
246,2008-10-28 09:00:00,0.0,-120.0,30.0,13.55,13.55,13.55
247,2008-10-28 09:00:00,0.0,-120.0,2030.0,7.84,7.48,7.14
248,2008-10-28 09:00:00,0.0,-120.0,4030.0,5.08,4.91,4.64
249,2008-10-28 09:00:00,0.0,-120.0,6030.0,3.5,3.44,3.28
250,2008-10-28 09:00:00,0.0,-120.0,8030.0,2.5999999999999996,2.57,2.55
